Alpha,Beta,Evaporation Rate,Number of Ants,Trial,Best Distance
2.0,10.0,0.5,30,11,231.38445347482292
2.0,10.0,0.5,30,12,236.72193971357012
2.0,10.0,0.5,30,13,230.21912431484128
2.0,10.0,0.5,30,14,230.21912431484128
2.0,10.0,0.5,30,15,230.21912431484128
2.0,10.0,0.5,30,16,230.21912431484128
2.0,10.0,0.5,30,17,226.01126159491537
2.0,10.0,0.5,30,18,226.01126159491537
2.0,10.0,0.5,30,19,226.01126159491537
2.0,10.0,0.5,30,20,226.01126159491537
2.0,10.0,0.5,30,21,224.8816380760941
2.0,10.0,0.5,30,22,224.8816380760941
2.0,10.0,0.5,30,23,226.01126159491537
2.0,10.0,0.5,30,24,224.8816380760941
2.0,10.0,0.5,30,25,224.8816380760941
2.0,10.0,0.5,30,26,224.8747567686421
2.0,10.0,0.5,30,27,224.8816380760941
2.0,10.0,0.5,30,28,223.71630891611244
2.0,10.0,0.5,30,29,223.71630891611244
2.0,10.0,0.5,30,30,223.71630891611244
2.0,10.0,0.7,10,1,223.71630891611244
2.0,10.0,0.7,10,2,231.38445347482295
2.0,10.0,0.7,10,3,236.72193971357012
2.0,10.0,0.7,10,4,237.8584445398434
2.0,10.0,0.7,10,5,226.01126159491537
2.0,10.0,0.7,10,6,231.38445347482295
2.0,10.0,0.7,10,7,237.8584445398434
2.0,10.0,0.7,10,8,224.8816380760941
2.0,10.0,0.7,10,9,224.8747567686421
2.0,10.0,0.7,10,10,231.38445347482295
2.0,10.0,0.7,10,11,231.38445347482295
2.0,10.0,0.7,10,12,236.72193971357012
2.0,10.0,0.7,10,13,231.38445347482295
2.0,10.0,0.7,10,14,236.72193971357012
2.0,10.0,0.7,10,15,224.88163807609408
2.0,10.0,0.7,10,16,224.8747567686421
2.0,10.0,0.7,10,17,231.38445347482295
2.0,10.0,0.7,10,18,226.01126159491537
2.0,10.0,0.7,10,19,231.38445347482295
2.0,10.0,0.7,10,20,224.8747567686421
2.0,10.0,0.7,10,21,237.8584445398434
2.0,10.0,0.7,10,22,231.38445347482295
2.0,10.0,0.7,10,23,231.38445347482295
2.0,10.0,0.7,10,24,231.38445347482295
2.0,10.0,0.7,10,25,236.72193971357012
2.0,10.0,0.7,10,26,236.72193971357012
2.0,10.0,0.7,10,27,231.38445347482295
2.0,10.0,0.7,10,28,236.72193971357012
2.0,10.0,0.7,10,29,236.72193971357012
2.0,10.0,0.7,10,30,226.01126159491537
2.0,10.0,0.7,20,1,226.01126159491537
2.0,10.0,0.7,20,2,218.37194136991326
2.0,10.0,0.7,20,3,231.38445347482295
2.0,10.0,0.7,20,4,231.38445347482295
2.0,10.0,0.7,20,5,230.21912431484128
2.0,10.0,0.7,20,6,223.71630891611244
2.0,10.0,0.7,20,7,236.72193971357012
2.0,10.0,0.7,20,8,226.01126159491537
2.0,10.0,0.7,20,9,223.71630891611244
2.0,10.0,0.7,20,10,224.8816380760941
2.0,10.0,0.7,20,11,236.72193971357012
2.0,10.0,0.7,20,12,231.38445347482295
2.0,10.0,0.7,20,13,230.21912431484128
2.0,10.0,0.7,20,14,237.8584445398434
2.0,10.0,0.7,20,15,231.38445347482295
2.0,10.0,0.7,20,16,223.71630891611244
2.0,10.0,0.7,20,17,231.38445347482295
2.0,10.0,0.7,20,18,224.8816380760941
2.0,10.0,0.7,20,19,236.72193971357012
2.0,10.0,0.7,20,20,224.8747567686421
2.0,10.0,0.7,20,21,236.72193971357012
2.0,10.0,0.7,20,22,231.38445347482295
2.0,10.0,0.7,20,23,231.38445347482295
2.0,10.0,0.7,20,24,223.49190257286824
2.0,10.0,0.7,20,25,224.8816380760941
2.0,10.0,0.7,20,26,223.71630891611244
2.0,10.0,0.7,20,27,226.01126159491537
2.0,10.0,0.7,20,28,224.8747567686421
2.0,10.0,0.7,20,29,224.8816380760941
2.0,10.0,0.7,20,30,236.72193971357012
2.0,10.0,0.7,30,1,231.38445347482295
2.0,10.0,0.7,30,2,211.86912597118442
2.0,10.0,0.7,30,3,226.01126159491537
2.0,10.0,0.7,30,4,231.38445347482295
2.0,10.0,0.7,30,5,231.38445347482295
2.0,10.0,0.7,30,6,224.8816380760941
2.0,10.0,0.7,30,7,231.38445347482295
2.0,10.0,0.7,30,8,226.01126159491537
2.0,10.0,0.7,30,9,226.01126159491537
2.0,10.0,0.7,30,10,226.01126159491537
2.0,10.0,0.7,30,11,223.71630891611244
2.0,10.0,0.7,30,12,223.71630891611244
2.0,10.0,0.7,30,13,224.8747567686421
2.0,10.0,0.7,30,14,226.01126159491537
2.0,10.0,0.7,30,15,224.8747567686421
2.0,10.0,0.7,30,16,224.8747567686421
2.0,10.0,0.7,30,17,231.38445347482295
2.0,10.0,0.7,30,18,226.01126159491537
2.0,10.0,0.7,30,19,226.01126159491537
2.0,10.0,0.7,30,20,231.38445347482295
2.0,10.0,0.7,30,21,230.21912431484128
2.0,10.0,0.7,30,22,230.21912431484128
2.0,10.0,0.7,30,23,231.38445347482295
2.0,10.0,0.7,30,24,223.71630891611244
2.0,10.0,0.7,30,25,224.8816380760941
2.0,10.0,0.7,30,26,218.37194136991326
2.0,10.0,0.7,30,27,230.21912431484128
2.0,10.0,0.7,30,28,230.21912431484128
2.0,10.0,0.7,30,29,224.88163807609408
2.0,10.0,0.7,30,30,231.38445347482295
